V2-termglobalvaluedetail-termglobalvaluedetail_pkey-The index-5,1
V2-termreturnvaluedetail-KS,1
V2-termreturnvaluedetail-PS,1
V2-termreturnvaluedetail-termreturnvaluedetail_method_idx-The index,1
V2-termreturnvaluedetail-termreturnvaluedetail_pkey-The index,1
V2-termreturnvaluedetail-termreturnvaluedetail_pkey-The index-5,1
V2-termvaluerangeinvariant-KS,1
V2-termvaluerangeinvariant-PS,1
V2-termvaluerangeinvariant-termvaluerangeinvariant_pkey-The index,1
V2-termvaluerangeinvariant-termvaluerangeinvariant_pkey-The index-1,1
V2-termvaluerangeinvariant-termvaluerangeinvariant_rangehi_idx-The index,1
V2-termvaluerangeinvariant-termvaluerangeinvariant_rangelo_idx-The index,1
V2-termvaluerangeinvariant-termvaluerangeinvariant_termls_idx-The index,1
V2-valuerangeinvariant-KS,1
V2-valuerangeinvariant-PS,1
V2-valuerangeinvariant-valuerangeinvariant_pkey-The index,1
V2-valuerangeinvariant-valuerangeinvariant_pkey-The index-9,1
V2-valuerangeinvariant-valuerangeinvariant_rangehi_idx-The index,1
V2-valuerangeinvariant-valuerangeinvariant_rangelo_idx-The index,1
V2Physical schema mt,1
functionblock-KS,1
functionblock-PS,1
functionblock-functionblock_pkey-The index,1
functionblock-functionblock_pkey-The index-3,1
functionblock-functionblock_pkey-The index-30,1
functionblock-functionblock_pkey-The index-39,1
functionblock-functionblock_pkey-The index-4,1
functionblock-functionblock_pkey-The index-8,1
librarycall-KS,1
librarycall-PS,1
librarycall-libcall_method_idx-The index,1
librarycall-libcall_method_idx-The index-1,1
librarycall-libcall_method_idx-The index-6,1
librarycall-libcall_method_idx-The index-64,1
librarycall-librarycall_pkey-The index,1
librarycall-librarycall_pkey-The index-1,1
librarycall-librarycall_pkey-The index-2,1
librarycall-librarycall_pkey-The index-3,1
librarycall-librarycall_pkey-The index-4,1
librarycall-librarycall_pkey-The index-6,1
librarycall-librarycall_pkey-The index-63,1
librarycall-librarycall_pkey-The index-7,1
librarycall-librarycall_pkey-The index-71,1
librarycall-librarycall_pkey-The index-77,1
librarycall-librarycall_pkey-The index-8,1
librarycall-librarycall_pkey-The index-80,1
nearestcfg-KS,1
nearestcfg-PS,1
nearestcfg-nearestcfg_pkey-The index,1
nearestcfg-nearestcfg_pkey-The index-1,1
nearestcfg-nearestcfg_pkey-The index-3,1
nearestcfg-nearestcfg_pkey-The index-5,1
nearestcfg-nearestcfg_pkey-The index-53,1
nearestcfg-nearestcfg_pkey-The index-8,1
nullptrarith-KS,1
nullptrarith-PS,1
nullptrarith-nullptrarith_pkey-The index,1
nullptrarith-nullptrarith_pkey-The index-4,1
pointerarg-KS,1
pointerarg-PS,1
pointerarg-writablepointerarg_pkey-The index,1
reachablecfg-KS,1
reachablecfg-PS,1
reachablecfg-reachablecfg_pkey-The index,1
reachablecfg-reachablecfg_pkey-The index-7,1
reachablecfg-reachablecfg_pkey-The index-70,1
reachablecfg-reachablecfg_pkey-The index-8,1
reachablecfg-reachablecfg_pkey-The index-9,1
reachablecfg-reachablecfg_pkey-The index-96,1
writeablepointerarg-KS,1
writeablepointerarg-writablepointerarg_pkey-The index,1
idx-TheCGIScript,1
Non partial-CycL,1
Starts after ending of,1
Starts after starting of,1
At your facility or transfer,1
Spot report subject,1
Causal,1
Spot report source,1
All exists exists-Causal,1
Imparts skills,1
Makes compl capable,1
Removes contrary factors,1
Removes disabling factors,1
Removes incapacitating factors,1
Removes unspecified factors,1
Role in sit type role in sit type,1
Static conducive factor,1
Spot report object,1
Close contact,1
Script implicit,1
Mapping,1
Quad3D,1
Damaged,1
Spot report mt,1
Operational,1
Type count,1
Sit rep subject,1
Sit rep source,1
Sit rep object,1
Sit rep mt,1
Change over time query mt,1
Agent unspecified,1
of-Cytosol2168,1
Borderline,1
New role,1
New type,1
Market,1
Partition correspondences,1
Prop-Bin rel prop,1
Sit type sit,1
NLPhrase,1
of-Cytosol2147,1
Non part,1
16Aggressor-The game,1
16Mig-29Bundle-The game,1
18-Fighter,1
1World grand prix-The game,1
22Lightning3-The game,1
22Red sea operations-The game,1
4D-Fighter,1
4E-Fighter,1
5E-Fighter,1
Secure anti virus-The program,1
box protein,1
18Hornet30Korea-The game,1
18e super hornet-The game,1
MeiosisII,1
MeiosisI,1
Comparable predicate-Individual args,1
Comparable predicate-Type in args,1
Web game,1
Needs sanity test,1
Economist,1
O-Matic-The program,1
O-Matic source forgeCVS-The software patch,1
QATemplate,1
Unknown term reformulation,1
SASL-The program,1
103,1
Without top and bottom,1
1072,1
1073,1
With top and bottom,1
110,1
1103,1
12-8,1
122,1
125,1
126,1
129,1
130,1
00,1
1347,1
136,1
1363,1
09,1
08,1
143,1
144,1
1444,1
1455,1
04,1
156,1
1563,1
160,1
02,1
166,1
167,1
1672,1
169,1
17-3,1
174,1
1740,1
Peter wagner ownsADog-Parse1,1
181,1
Peter wagner ownsADog-Parse0,1
193,1
Peter wagner ownsADog,1
In purple sulfur bacterium,1
202,1
203,1
2030,1
2038,1
208,1
2101,1
2128,1
Indefinite terminus,1
2138,1
2223,1
230,1
Definite terminus,1
2324,1
233,1
237,1
2370,1
238,1
239,1
Unformulatable question cycL,1
2447,1
2449,1
248,1
2480,1
24801,1
2482,1
250,1
2503,1
252,1
253,1
255,1
259,1
2607,1
264,1
265,1
270,1
271,1
273,1
275,1
2750,1
2753,1
2754,1
2759,1
279,1
2797,1
282,1
283,1
2831,1
289,1
291,1
294,1
295,1
Missing test answers cycL,1
3-3,1
300,1
302,1
3028,1
306,1
3063,1
313,1
314,1
318,1
3180,1
319,1
3192,1
3198,1
323,1
3230,1
326,1
327,1
Union,1
336,1
338,1
3382,1
Split,1
344,1
3440,1
3445,1
346,1
348,1
352,1
3522,1
354,1
Restriction,1
356,1
358,1
3595,1
361,1
362,1
3620,1
367,1
370,1
372,1
37383,1
375,1
3750,1
376,1
378,1
379,1
3794,1
3795,1
380,1
382,1
3821,1
385,1
Removal,1
391,1
394,1
3947,1
396,1
3978,1
Join ordered,1
404,1
404-6,1
406,1
Conjunctive,1
4073,1
408,1
Answer link,1
Closed predicate,1
4126,1
420,1
4205,1
422,1
4227,1
429,1
4299,1
432,1
435,1
441,1
441-9,1
446,1
Closed functor,1
4480,1
449,1
449-5,1
451,1
459,1
461,1
4616,1
462,1
4624,1
465,1
466,1
467,1
468,1
4690,1
471,1
473,1
476,1
Created forSSRCAttribute sweep2006,1
4785,1
479,1
481,1
4835,1
484,1
487,1
487-7,1
492,1
Created for kani import,1
494,1
GINKOEBMT,1
495,1
4951,1
497,1
498,1
4984,1
499,1
5-3,1
501,1
503,1
504,1
512,1
Baxter vacation-Oct2005,1
515,1
519,1
520,1
527,1
53-6,1
531,1
534,1
538,1
5381,1
54-6,1
546,1
547,1
548,1
549,1
550,1
553,1
9889,1
564,1
5643,1
569,1
573,1
5735,1
576,1
5779,1
580,1
581,1
591,1
593,1
98648,1
599,1
601,1
602,1
609,1
9840,1
6109,1
615,1
617,1
6198,1
6220,1
6223,1
624,1
6240,1
627,1
628,1
6284,1
629,1
630,1
631,1
631-8,1
984,1
634,1
6340,1
6346,1
636,1
638,1
9478,1
64-8,1
641,1
642,1
644,1
6442,1
647,1
650,1
6505,1
652,1
653,1
6531,1
658,1
66-5,1
665,1
6656,1
668,1
67,1
674,1
675,1
6761,1
681,1
682,1
683,1
685,1
686,1
6863,1
6868,1
9380,1
690,1
692,1
694,1
7-6,1
70,1
707,1
935,1
710,1
711,1
713,1
7138,1
714,1
717,1
7174,1
719,1
9275,1
722,1
7222,1
9194,1
727,1
8965,1
730,1
733,1
7336,1
734,1
736,1
738,1
7382,1
74-5,1
741,1
744,1
8893,1
750,1
750-8,1
7508,1
751,1
752,1
7520,1
757,1
758,1
760,1
762,1
763,1
765,1
770,1
771,1
7718,1
772,1
8829,1
784,1
7850,1
7865,1
79-2,1
8791,1
792,1
798,1
806,1
808,1
8084,1
809,1
8095,1
812,1
813,1
8163,1
8164,1
817,1
8178,1
818,1
819,1
828,1
829,1
8291,1
8294,1
8296,1
835,1
836,1
837,1
8370,1
839,1
839-5,1
8394,1
87780,1
842,1
8423,1
8425,1
84258,1
8427,1
849,1
851,1
8532,1
8536,1
855,1
858,1
859,1
87098,1
874,1
8748,1
876,1
8709,1
879,1
866,1
883,1
885,1
886,1
892,1
8989,1
847,1
8462,1
903,1
9037,1
8410,1
833,1
9084,1
910,1
9109,1
8169,1
810,1
793-3,1
7875,1
920-4,1
921,1
923,1
926,1
9260,1
927,1
928,1
9282,1
929,1
93,1
931,1
942,1
9422,1
9427,1
946,1
949,1
7800,1
951,1
9517,1
957,1
958,1
9619,1
7740,1
9647,1
965,1
9663,1
9669,1
967,1
9694,1
9695,1
9699,1
971,1
975,1
977,1
979,1
981,1
982,1
983,1
986,1
Individual-Tab,1
4Information1995,1
County code,1
5-102-Field manual,1
5-170-Field manual,1
8-285-Field manual,1
7659,1
2526-Field manual,1
Nurol savunma sanayii-Manufacturing organization,1
M-Polyphem,1
M-Unit-Military specialty,1
Function fn,1
Predicate fn,1
Term fn,1
Fishing vessel,1
Centers of america-Corporation,1
Storyteller,1
Main surface,1
7646,1
Social standing,1
7498,1
CAETemplate based,1
CAETemplates-Specific term,1
Fact sheet based,1
Fact sheet based-Specific term,1
ForNERExperiment,1
ForNERExperiment-Specific term,1
Instances of fact gathering predicate,1
Word sense disambiguation-Specific term,1
Word sense disambiguation based,1
UStores inc,1
Serving someone,1
745,1
Safe-The movie,1
7285,1
ArlingtonVA,1
Florham-Madison campus,1
71708,1
Freefall,1
Nuclear adventure-The game,1
Music studio,1
7012,1
6856,1
Single parent,1
Social entity,1
Electrical appliance,1
Supporter,1
6838,1
6806,1
Query mt,1
Theater fn,1
Pictorial genre,1
Moorhead redhawks-Baseball team,1
6758,1
Ons-The game,1
6709,1
Patrol,1
Torpedo,1
beta-12-The software patch,1
tailed sheep,1
LebanesePM,1
Geological,1
Drama,1
Archange touadera-Prime minister,1
Gift,1
6563,1
Mogul-Corporation,1
FAAN,1
FAAP,1
FACA,1
FACC,1
FACEP,1
FACG,1
FACN,1
FACP,1
FACS,1
FCCP,1
FICS,1
FRACS,1
FRCP,1
FRCS,1
FRCSC,1
648,1
6433,1
Auto body part,1
6297,1
Toll,1
core-The program,1
579,1
24Strand-AMP,1
Multi mode,1
Single mode,1
thickening,1
Woody plant,1
Land,1
5286,1
billed aracari,1
A10,1
F117,1
F14,1
F15,1
F16,1
F16A,1
F16C,1
Light bulb,1
Folder of papers,1
516,1
File,1
Java class,1
4831,1
Known location,1
Not known which files,1
47932,1
4618,1
4615,1
450,1
Coating,1
Free sheet,1
Sheet or coating,1
4367,1
417,1
2-Video game program,1
Pension,1
Lot level,1
Ramzi bin al shibh,1
Santa barbara-Corporation,1
3904,1
363,1
3472,1
High tech company,1
ClassD,1
3377,1
coloured beetle,1
Restaurant-Food service establishment,1
Computer program line,1
1-DoS-Fix-The software patch,1
IEEE1394-6Circuit connector,1
3357,1
Display,1
3352,1
Burmese war,1
First special forces group airborne,1
3112,1
3080,1
287,1
285,1
PriceABCs-The game,1
Price great adventures pirate ship-The game,1
Price great adventures wild western town-The game,1
Price ready for school-1st grade-The game,1
Price ready for school-Preschool-The game,1
Price ready for school-Reading-The game,1
Price ready for school kindergarten-The game,1
Sport,1
Gun method,1
Implosion method,1
Coronary arteriovenous,1
Coronary arteriovenous to right ventricle,1
Descending aorta-Bronchial,1
Descending aorta-Esophageal,1
Descending thoracic aorta-Bronchial,1
Descending thoracic aorta-Esophageal,1
Thoracic aorta-Bronchial,1
Thoracic aorta-Esophageal,1
Left ventricle-right atrium-Surgical procedure,1
Multi purpose,1
Refueler,1
Coherent physical structure,1
Granular physical structure,1
headed cat,1
headed kusimanse,1
2841,1
2707,1
The fiber,1
Air transport,1
Instructor,1
258,1
Student,1
flop-1,1
flop-The shoe,1
2479,1
Time allocation-4,1
5Inch,1
25Inch,1
Joyner-Athlete,1
Aruba,1
2438,1
Botanical part,1
234,1
Separation,1
2310,1
22545,1
Insect biting,1
Flapping wings,1
2254,1
217,1
Geometric,1
stimulating hormone,1
up survey,1
Computer typeface,1
2006MarchNLTeam vacation,1
Chilled,1
190,1
Television network,1
159,1
12705,1
Canadian player,1
1258,1
American type by position,1
101,1
150Pickup,1
250HDPickup,1
250Pickup,1
350Pickup,1
3-7,1
Temperate,1
050930-4,1
me-not,1
basedOEModule,1
Mem copy use case,1
File module,1
Problematic query,1
Reviewed for candidate replacement assertions,1
Multiple,1
Intermediate mt,1
Time-Cyc program feature,1
QL,1
28July2003,1
The package,1
Movie studio,1
Supporting structure,1
Related technology-Topic,1
HTML-Cyc program feature,1
Congo,1
Date-Cyc program feature,1
Based project,1
Monegasque,1
N,1
Prussian war,1
Income trust-Corporation,1
Hitting an object,1
Painter-Fine artist,1
Monetary cost,1
tcpip-patch-The software patch,1
pkg_add-The software patch,1
signal-4_3-The software patch,1
syncache_patch-The software patch,1
01_56-The software patch,1
patch-The software patch,1
Incomplete separation,1
Mc mo ran gold-Corporation,1
Mc mo ran inc-Corporation,1
Mc moran cp and gld,1
BowieMD,1
Chest,1
Upright,1
Anesthesia,1
Tennis tournament,1
New orleansLA,1
Musical instrument part,1
Sailing ship,1
Sailing vessel,1
Video game program-7,1
Bisphosphate aldolase molecule,1
6-Bisphosphate molecule,1
patch-px-p5-urgent-The software patch,1
Naval watercraft,1
Anderson lane-Austin,1
Proactive fire safety activity,1
Sexual position,1
Emotional response,1
Comm,1
Molecular,1
Made,1
Part of furniture,1
Wright-Corporation,1
Social practice fn,1
DD,1
Bishops cafeterias-Corporation,1
graminearum,1
sporotrichioides,1
Electrical component,1
Ignition device,1
Ignition device-Delayed impact,1
Ignition device-Impact,1
Ignition device-Proximity,1
Ignition device-Time,1
IO-Corporation,1
Near covering,1
Near partition,1
Near strict,1
Installed,1
OS,1
Running,1
Assigned value on scaleWRTPurpose,1
Shaft angle,1
Online cultural resource,1
Practice,1
Civilization,1
FETReformulation,1
Office,1
R-Box-The program,1
cryothermy,1
Cumulated,1
Ventricular tissue-Surgical procedure,1
Fragmented,1
No remorse-The game,1
No regret-The game,1
Cascade,1
Restrict,1
Set default,1
Set null,1
Alternate,1
Action type sit type,1
Bio process type bio process type,1
YJ2_C802,1
20Major economies,1
Acceleration due to earths gravity,1
Funk classics vol1Amp2-Album,1
IIIApparel groupLTD,1
Nome-The game,1
Police-The game,1
Protein-Mediated cell signaling process,1
YJ1_C801,1
FTPDUpgrade-The software patch,1
The graphics program,1
decimal,1
float,1
time,1
Has bindings,1
Lacks bindings,1
Non query,1
Arc,1
Node,1
RSeries pkup car,1
Geography markup language,1
10Time zone,1
11Time zone,1
12Time zone,1
13Time zone,1
14Time zone,1
1Time zone,1
2Time zone,1
3Time zone,1
4Time zone,1
5Time zone,1
6Time zone,1
7Time zone,1
8Time zone,1
9Time zone,1
Esound-The program,1
1_0_13-The software patch,1
ARM-The program,1
Alpha-The program,1
Ia64-The program,1
Intel386-The program,1
Intel586-The program,1
PowerPC-The program,1
Sparc-The program,1
2_0_12-The software patch,1
2_0_6-The software patch,1
Author statement evidence,1
Automatically assigned evidence,1
Biological process,1
Computational analysis evidence,1
Curator statement evidence,1
Experimental evidence,1
Inferred by curator,1
Inferred from direct assay,1
Inferred from electronic annotation,1
Inferred from expression pattern,1
Inferred from genetic interaction,1
Inferred from mutant phenotype,1
Inferred from physical interaction,1
Inferred from sequence alignment,1
Inferred from sequence model,1
Inferred from sequence or structural similarity,1
Inferred from sequence orthology,1
Non traceable author statement,1
Traceable author statement,1
Encryption program,1
UGM84AHarpoon,1
Sunburn,1
Bikini bottom,1
Costume,1
52895,1
Athlete-3,1
Electronics,1
-2008Edition,1
Paris gallery,1
Optics-Corporation,1
Art display organization,1
Art display structure,1
Imperial,1
WithS3Beat,1
WithS4Beat,1
CWRecord holders fn,1
High score wins,1
Low score wins,1
Ties allowed,1
Ties disallowed,1
Styx,1
Mature,1
Meiotic,1
Hydroxybutyric acid,1
Silkworm modified,1
Attached garage,1
Bafinat gas field,1
Office refuse,1
Sea launched,1
Webb university,1
Spout,1
Sea eagle,1
Mass-HighKMetal gate,1
Mass-MEWafer fabrication,1
SSN3b sepal,1
SSN2CStyx,1
Transitor,1
GAU4,1
GAU8,1
Europe pipeline,1
The web server,1
Pano-Carib language family,1
Commutativity-Conj,1
Commutativity-Disj,1
Conditional exchange,1
Conj-Elimination,1
Conj-Introduction,1
Contraposition,1
De morgan,1
De morgan-General,1
SSN2,1
Disj-Introduction,1
Double negation,1
SSC-1B,1
SAQR80,1
RGM84AHarpoon,1
Popeye,1
PENGUINMk3,1
Exist-Factoring out from-Disj-1,1
PENGUINMk2Mod7,1
Exportation,1
Otomat mk2,1
Mod-Beckers rule generalized,1
Mod-Hypothetical syllogism,1
Modal scheme-K,1
Modal scheme-T,1
Truth-Constant,1
Harpy,1
Harassment drone,1
Univ-Distributing over-Conj-1,1
HY4_C201,1
HY2Silkworm,1
HF-II,1
DBContent,1
fitness level-Human adult-High to very high,1
force capacity-Person-Very high,1
height of object-Human adult-High to very high,1
mass of object-Human adult-High to very high,1
HUType,1
of-Tangible entity3382,1
Star trek creator,1
1Predator,1
HF-I,1
Jabali,1
Ground launched,1
GabrielIV,1
GabrielIII,1
Co intersective,1
Conservative,1
GabrielII,1
Left monotone decreasing,1
Left monotone increasing,1
Non monotone,1
Proportional,1
Right monotone,1
Right monotone decreasing,1
Right monotone increasing,1
FAW70,1
FAW200,1
Assets,1
History,1
FAW150,1
Members,1
ExocetMM40,1
Name only,1
ExocetAM39,1
Delilah mod,1
Organelle,1
Femoral branch,1
Genital branch,1
Wide association with bone mass and geometry in the framingham heart study,1
0D,1
Delilah,1
CSSN1,1
C-701,1
One by one quadrangle,1
Quadrangle,1
76,1
Declared,1
Intangible-Fixed location,1
Intangible-Movable location,1
Individuals-Geography-Topic,1
Boxer-4,1
C-601,1
Pierre-Human,1
Mappable,1
Badar2000,1
535,1
Wirehaired,1
Paramilitary organization,1
Number agnostic,1
1-0-Bug fix-The software patch,1
BGM-109-Tomahawk,1
Feature type-Mapping mt,1
MS,1
Speech,1
Hossein mohseni-Ejeie,1
Adel,1
crowned flying fox,1
Armat,1
tronics incorporated,1
Heron-Poet,1
Air launched,1
Broken query,1
Ababil,1
The sculptor,1
Undergarment,1
Giorgis-National president,1
Offering-Communication act,1
AS9Kyle,1
Research organization,1
Map,1
Arroyo-National president,1
Chemical and biological,1
Cellular signaling script,1
Cell nucleus,1
Lokkit-The program,1
0-4-28-The software patch,1
AS7Kerry,1
AS6Kingfish,1
Fast food,1
Fine dining,1
I-Ion,1
III-Ion,1
striped gecko,1
AS5Kelt,1
collared macaw,1
AS4Kitchen,1
AS1Kennel,1
green woodpecker,1
AS15,1
olive woodpecker,1
tailed woodpecker,1
weaver,1
Biological membrane stuff,1
Lift,1
Decathlon-The game,1
AS11Kilter,1
AGM84HHarpoon,1
The elected official,1
AGM84EHarpoon,1
Social network,1
AGM84DHarpoon,1
Rupp-Corporation,1
daggett,1
AGM84AHarpoon,1
Vacation,1
Christian symbol,1
root-The program,1
Field health-Corporation,1
jones,1
Francais tricolore,1
Mahe-District seychelles,1
Praslin-District seychelles,1
Tennis,1
examination,1
Thylakoid stack,1
Torture device,1
Barrier,1
collared chipmunk,1
footed chipmunk,1
headed kite,1
billed heron,1
grandchild,1
Fixed structure,1
Pulmonary medicine,1
tailed hamster,1
Western,1
Italian_War,1
Local organization,1
barred woodpecker,1
cheeked conure,1
rumped parrotlet,1
Obstetrics and gynecology,1
tail,1
Neurology,1
Automatic-MK19,1
M203,1
M79,1
Anesthesiology,1
RPG7,1
headed goshawk,1
tailed tattler,1
cross heart,1
mantled woodpecker,1
DC-Food service establishment,1
Attempting activity,1
Edwards,1
moss,1
Diplomats,1
Diplomats and citizens,1
Truck drivers,1
UAEWorkers barred from abu musa,1
Tradeable security,1
pl-TheCGIScript,1
Raw-Actor,1
Bissau person,1
12String,1
SandP,1
Moodys,1
Breech loading,1
Multibarreled,1
Muzzle loading,1
Repeating,1
Single shot,1
Fitch,1
Issue,1
Manuel de homem-Christo-Musician,1
CWRecord holders,1
In solution,1
Produced,1
Arg fixed,1
Self issuing,1
Cooperative,1
Revolving account,1
GISPhysical gene type,1
GISType codes for type,1
GISType physical gene type,1
GISType transcribed in type,1
Non revolving account,1
Term genls-Conditional,1
pulmonary window-Surgical procedure,1
Term isa-Conditional,1
Culture,1
Vocabulary,1
WLOFT,1
WOFT,1
colored woodpecker,1
Dairy,1
Sub sit types,1
Genl denotes spec instances,1
Spec denotes genl instances,1
Bacterial spore mob,1
Swimming,1
Motorized device,1
In unit,1
Than sit type,1
Type interaction strength,1
Nominal,1
Football player-2,1
6Explosive,1
Hour-Objective colt,1
hms-gdb-The program,1
The computer,1
Util-The library,1
New-B,1
Sewn,1
SAM-Directory,1
SOFTWARE-Microsoft-Transaction server-Packages-Directory,1
SOFTWARE-Microsoft-Windows-Current version-Run-Directory,1
SOFTWARE-Microsoft-Windows-Current version-Run once-Directory,1
SOFTWARE-Microsoft-Windows-Current version-Run once ex-Directory,1
Software-Microsoft-WindowsNT-Current version-Ae debug-Directory,1
Software-Microsoft-WindowsNT-Current version-Winlogon-Directory,1
End fn,1
Start fn,1
Courtland properties-Corporation,1
MPO-Organization,1
Group model,1
IPAModel,1
Network model,1
Staff model,1
Aircraft carrier,1
Patch-NSTGDB0-The software patch,1
Patch-NSTGDB1-The software patch,1
Patch-NSTGDB2-The software patch,1
Pro liant-SL165z-G7-64GB,1
UX-VVOS,1
KACHoldings inc,1
Sarin,1
dtspcd-The software patch,1
UXIntegration-The program,1
UXIntegration upgrade-The software patch,1
2-Mycotoxin,1
Dig-The program,1
qacR,1
Dynamic,1
Compromising security,1
GET-Request method,1
POST-Request method,1
Request method,1
URL-Decode fn,1
URL-Encode fn,1
Food item,1
Zoo visit,1
Collection-155020,1
Collection-161638,1
Goal type by category-145664,1
Goal type by category-145698,1
Goal type by category-150003,1
Goal type by category-150171,1
Piracy model-Chase board seize imprison negotiate ransom release-Chase001,1
Piracy model-Chase board seize imprison negotiate ransom release-Gang of pirates001,1
Piracy model-Chase board seize imprison negotiate ransom release-Motorboat used in piracy001,1
Piracy model-Chase board seize imprison negotiate ransom release-Negotiating001,1
Piracy model-Chase board seize imprison negotiate ransom release-Ransoming001,1
Piracy model-Chase board seize imprison negotiate ransom release-Release001,1
Piracy model-Chase board seize imprison negotiate ransom release-Ship001,1
Piracy model-Chase board seize imprison negotiate ransom release-Ship0wner001,1
Piracy model-Chase board seize imprison negotiate ransom release-Ships crew-Official001,1
Scenario context-210694,1
Scenario context-210694-Elaborated,1
Weapon-36350808,1
eating mongoose,1
Insider,1
Lure,1
Coughing,1
Client-The program,1
Bears ears ranger district,1
eating fox,1
Hermit,1
Strand,1
The musical,1
nosed otter,1
Pilgrimage,1
Life-The game,1
Life-The game series,1
Life2-Video game program,1
Life server-The program,1
Racing,1
Book series,1
Gui-The program,1
Circle of light,1
Symbolic,1
Female herd animal,1
Working asASubstitute for someone,1
Banbi,1
Municipality bermuda,1
Up-TheTVShow,1
Zawiya-Pipeline,1
Sydney college,1
Estuary,1
Crippling someone,1
Preparing show dog for judging,1
Protector,1
Curved,1
Execution-Judicial,1
Barbera,1
AdamIIPrince of liechtenstein-Person,1
Joachim klein,1
Rudolf merz-Public official,1
Xf-P19-The program,1
The network,1
Bejaia-Pipeline,1
Skikda-Pipeline,1
Oak knoll ranger district,1
Dammam,1
Sheltering something,1
boiled egg,1
Appellate,1
2000Edition-The game,1
Collegiate,1
Simmons university,1
Same sex,1
Heterosexual,1
Davidson,1
The string instrument,1
Wales,1
Fishing device,1
Scotland,1
Japanese businessman,1
Qureshi,1
Belgian company,1
Croatia,1
Britain,1
Attempting,1
Strike-Video game program,1
0-TheTVShow,1
O-TheTVShow,1
Nobleman,1
SAMVehicle,1
cron-The program,1
Psychological,1
Progs,1
Progs-The program,1
Static-The program,1
Man and the masters of the universe-TheTVShow,1
Vertebrate,1
Part of bed frame,1
Armd,1
Mech inf,1
Legal proceeding,1
Prescription,1
Locus of feelings,1
Complete with junctional escape,1
Complete with ventricular escape,1
First degree,1
Not complete,1
Second degree,1
Second degree-Type1,1
Second degree-Type2,1
Tumor or mass,1
Non valvular,1
Other-Non tumor non myocarditis,1
Other-Other non cardiac enlargement,1
Other other,1
Diastolic,1
Early diastolic,1
Late systolic,1
Mid diastolic,1
Mid systolic ejection,1
Non diagnostic,1
Pansystolic,1
Systolic,1
Diagnosis or finding,1
S4,1
ACC,1
Ldirectord-The program,1
Stonith-The program,1
Fixed smear,1
stable enterotoxin,1
cutting,1
After shut in,1
U-Less inc,1
Meyers company,1
Island-Germany,1
AH64,1
AH64-A,1
AH64-D,1
AML,1
AS332,1
AS565,1
AS565-Gunship,1
EE9Cascaval,1
HH60G,1
MD500,1
MI-17,1
Model-234,1
OH-58D,1
S-70C,1
SA-342,1
SH60,1
WZ-9,1
Z-9A,1
Schmidt-Public official,1
Vial,1
uremic syndrome,1
Total or partial-Surgical procedure,1
Religious festival,1
Low molecular,1
Unfractionated,1
Virus type,1
Dividends,1
Human use,1
Non investment grade,1
Investment grade,1
Finding,1
Packard inc,1
New onset,1
Ischemic,1
Fi,1
Shear industries-Corporation,1
Tech culture-TheTVShow,1
Tech pharmacal co inc,1
Eastside,1
Westside,1
Right from left,1
Alhamzi copy,1
Atta copy,1
Flight93Copy,1
Left main trunk absent,1
Reference software,1
Modal index,1
Causing another objects translational motion,1
Projectile propelling,1
Mien language family,1
lite-The program,1
Disabling someone,1
Siouan language family,1
Skillfully,1
Eden pharmaceuticals inc,1
Gottorp dynasty,1
Summer,1
Winter,1
Cuisine,1
Cash release plan,1
Home income plan,1
Home reversion plan,1
healthcare facility,1
Left from pulmonary artery,1
Left coronary artery from right,1
Left circumflex artery absent,1
Emitting sound,1
Left anterior descending from right,1
The restaurant,1
Left anterior descending and circumflex with common ostium,1
10592,1
The playboy model,1
Advice or prediction,1
Cold blood,1
Circumflex from right,1
Gelding,1
Stallion,1
Warm blood,1
Condiment,1
Non profit,1
Profit,1
Circumflex from left and right,1
Diagonal3,1
Diagonal2,1
Diagonal1,1
Association-Template type,1
Background-Template type,1
Identification-Template type,1
Work-Educ-Template type,1
inc_updateuser-The software patch,1
Spicy,1
Spicy food,1
Cooked,1
Uncooked,1
Modified car,1
Q305601-The software patch,1
Q315000-The software patch,1
09-28-The software patch,1
Fowl,1
Window casing,1
Two edge,1
Coburg,1
Potted,1
The radio show,1
Three or more edge,1
105mm self propelled,1
105mm towed,1
finished pasture-raised wet-aged bone-in rib-eye,1
122mm self propelled,1
122mm towed,1
130mm,1
130mm towed,1
finished beef,1
152mm self propelled,1
152mm towed,1
Skin condition,1
155mmSP-Standard,1
155mm self propelled,1
155mm towed,1
2A65,1
2S1,1
2S19,1
2S3,1
2S5,1
AUF1,1
D20,1
D30,1
G6,1
M101,1
M102,1
M108,1
M109,1
M109A6,1
M119A1,1
M198,1
M46,1
Heavy armored,1
Specified computer card game type,1
GuestGEAR-The program,1
The school,1
Call link,1
Al khalij pipeline,1
Bul hanine pipeline,1
Maydan mahzam pipeline,1
Neutral given name,1
Neutral given name fn,1
lymphotropic virus,1
Legally adult,1
Ambulance,1
Hunted-The game,1
Level3Cost category,1
Level2Cost category,1
VictoriaBC,1
Manistee national forests,1
Indisposed condition,1
Umari,1
Con artist,1
Hotel,1
Ircd-The program,1
Generic_Procurable,1
All liquid,1
The time quest-The game,1
Obstructiveness-NOS,1
Salt,1
Invalidated in inference,1
Validated in inference,1
bloodwell-cutter,1
Picturelike,1
Slide in,1
ACEInhibitor-STS,1
ADPInhibitor-STS,1
ASA-STS,1
